Bioactivity_ID,Activity_Value,BioAssay_AID,Substance_SID,Compound_CID,refsid,Gene_ID,PMID,Aid_Type,Last_Modified_Date,Has_Dose_Response_Curve,RNAi_BioAssay,Activity,Protein_Accession,Activity_Type,Activity_Qualifier,Bioassay_Data_Source,BioAssay_Name,Compound_Name,Target_Name,Target_Link,ECs,Representative_Protein_Accession,Taxonomy_ID,Cell_ID,Target_Taxonomy_ID,Anatomy_ID,Anatomy,dois,pmcids,pclids,citations
155791099,0.00046,465035,103739385,16660133,"",11251,20137942,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at human CRTH2 receptor expressed in HEK385-7 cells assessed as inhibition of PGD2-mediated beta-arrestin translocation preincubated 5 mins prior to PGD2 challenge measured after 5 mins by BRET assay,2-(2-((4-Cyanophenyl)(phenyl)amino)-4-(4-fluorophenyl)thiazol-5-yl)acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.bmcl.2010.01.092,"",9949131,"Grimstrup M, Receveur J, Rist Ø, Frimurer TM, Nielsen PA, Mathiesen JM, Högberg T. Exploration of SAR features by modifications of thiazoleacetic acids as CRTH2 antagonists. Bioorganic & Medicinal Chemistry Letters. 2010 Mar;20(5):1638–41. doi: 10.1016/j.bmcl.2010.01.092."
151289789,0.00048,458064,103724490,46229845,"",11251,20022749,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of[3H]PGD2 from human CRTH2 receptor expressed in HEK385-7 cells,2-(2-(Bis(4-fluorophenyl)methyl)-4-(2-fluoropyridin-4-yl)thiazol-5-yl)acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.bmcl.2009.12.015,"",8635033,"Grimstrup M, Rist Ø, Receveur J, Frimurer TM, Ulven T, Mathiesen JM, Kostenis E, Högberg T. Novel selective thiazoleacetic acids as CRTH2 antagonists developed from in silico derived hits. Part 2. Bioorganic & Medicinal Chemistry Letters. 2010 Feb;20(3):1181–5. doi: 10.1016/j.bmcl.2009.12.015."
204410983,0.0005,586985,124973490,51357124,"",11251,21355602,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of [3H]PGD2 from human CRTh2 receptor expressed in HEK293 cells after 2 hrs by scintillation proximity assay,[4-Chloro-2-[[(3S)-4-[(4-chlorophenyl)acetyl]-3-methyl-1-piperazinyl]methyl]phenoxy]acetic Acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,45,"","","",10.1021/jm1014549,"",32946444,"Luker T, Bonnert R, Paine SW, Schmidt J, Sargent C, Cook AR, Cook A, Gardiner P, Hill S, Weyman-Jones C, Patel A, Thom S, Thorne P. Zwitterionic CRTh2 antagonists. J Med Chem. 2011 Mar 24;54(6):1779–88. doi: 10.1021/jm1014549. PMID: 21355602."
326041744,0.0005,705370,163332221,58071818,"",11251,22224640,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Inhibition of CRTH2,2-[3-Cyclopropyl-5-ethyl-1-[[4-[[4-(trifluoromethyl)benzoyl]amino]phenyl]methyl]pyrazol-4-yl]acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1021/jm2013997,"",22174943,"Pettipher R, Whittaker M. Update on the development of antagonists of chemoattractant receptor-homologous molecule expressed on Th2 cells (CRTH2). From lead optimization to clinical proof-of-concept in asthma and allergic rhinitis. J Med Chem. 2012 Apr 12;55(7):2915–31. doi: 10.1021/jm2013997. PMID: 22224640."
100303525,0.00051,239567,103465289,11545850,"",11251,15715457,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Inhibition of [3H]PGD-2 binding to human chemoattractant receptor-homologous molecule expressed on Th2 cells (CRTH2),"[3-((R)-4-Fluoro-benzenesulfonylamino)-1,2,3,4-tetrahydro-carbazol-9-yl]-acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1021/jm049036i,"",20685207,"Ulven T, Kostenis E. Minor structural modifications convert the dual TP/CRTH2 antagonist ramatroban into a highly selective and potent CRTH2 antagonist. J Med Chem. 2005 Feb 24;48(4):897–900. doi: 10.1021/jm049036i. PMID: 15715457."
388692239,0.00059,1796868,384575293,71556182,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,"",BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(4-chlorophenyl)sulfonyl-4-methylpyrrolidin-3-yl]-6-fluoroindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
100303522,0.0006,239567,103441191,25817650,"",11251,15715457,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Inhibition of [3H]PGD-2 binding to human chemoattractant receptor-homologous molecule expressed on Th2 cells (CRTH2),"[(3R)-3-{[(4-fluorophenyl)sulfonyl](methyl)amino}-1,2,3,4-tetrahydro-9H-carbazol-9-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1021/jm049036i,"",20685207,"Ulven T, Kostenis E. Minor structural modifications convert the dual TP/CRTH2 antagonist ramatroban into a highly selective and potent CRTH2 antagonist. J Med Chem. 2005 Feb 24;48(4):897–900. doi: 10.1021/jm049036i. PMID: 15715457."
204410982,0.0006,586985,124976080,16678600,"",11251,21355602,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of [3H]PGD2 from human CRTh2 receptor expressed in HEK293 cells after 2 hrs by scintillation proximity assay,(S)-2-(2-((4-(benzylsulfonyl)-3-methylpiperazin-1-yl)methyl)-4-chlorophenyl)acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,45,"","","",10.1021/jm1014549,"",32946444,"Luker T, Bonnert R, Paine SW, Schmidt J, Sargent C, Cook AR, Cook A, Gardiner P, Hill S, Weyman-Jones C, Patel A, Thom S, Thorne P. Zwitterionic CRTh2 antagonists. J Med Chem. 2011 Mar 24;54(6):1779–88. doi: 10.1021/jm1014549. PMID: 21355602."
224527783,0.0006,598939,131281591,54584710,"",11251,21592791,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of [3H]-PGD2 from CRTh2 receptor by scintillation proximity assay,(R)-2-(3''-cyano-5-(trifluoromethyl)biphenyl-2-yloxy)propanoic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.bmcl.2011.04.101,"",9320729,"Luker T, Bonnert R, Schmidt J, Sargent C, Paine SW, Thom S, Pairaudeau G, Patel A, Mohammed R, Akam E, Dougall I, Davis AM, Abbott P, Brough S, Millichip I, McInally T. Switching between agonists and antagonists at CRTh2 in a series of highly potent and selective biaryl phenoxyacetic acids. Bioorganic & Medicinal Chemistry Letters. 2011 Jun;21(12):3616–21. doi: 10.1016/j.bmcl.2011.04.101."
224527788,0.0006,598939,131285556,54586637,"",11251,21592791,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of [3H]-PGD2 from CRTh2 receptor by scintillation proximity assay,"2-(2'',5-Dichloro-4''-(methylsulfonyl)biphenyl-2-yloxy)acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.bmcl.2011.04.101,"",9320729,"Luker T, Bonnert R, Schmidt J, Sargent C, Paine SW, Thom S, Pairaudeau G, Patel A, Mohammed R, Akam E, Dougall I, Davis AM, Abbott P, Brough S, Millichip I, McInally T. Switching between agonists and antagonists at CRTh2 in a series of highly potent and selective biaryl phenoxyacetic acids. Bioorganic & Medicinal Chemistry Letters. 2011 Jun;21(12):3616–21. doi: 10.1016/j.bmcl.2011.04.101."
224529272,0.0006,598939,131285559,54586638,"",11251,21592791,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of [3H]-PGD2 from CRTh2 receptor by scintillation proximity assay,(2R)-2-[2-(2-chloro-4-ethylsulfonylphenyl)-4-(trifluoromethyl)phenoxy]propanoic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.bmcl.2011.04.101,"",9320729,"Luker T, Bonnert R, Schmidt J, Sargent C, Paine SW, Thom S, Pairaudeau G, Patel A, Mohammed R, Akam E, Dougall I, Davis AM, Abbott P, Brough S, Millichip I, McInally T. Switching between agonists and antagonists at CRTh2 in a series of highly potent and selective biaryl phenoxyacetic acids. Bioorganic & Medicinal Chemistry Letters. 2011 Jun;21(12):3616–21. doi: 10.1016/j.bmcl.2011.04.101."
254406071,0.0006,630011,136924367,11281300,"",11251,21944852,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of [3H]PGD2 from human CRTH2 receptor,2-[3-(4-Chlorophenyl)sulfanyl-2-methyl-4-pyrazin-2-ylindol-1-yl]acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.bmcl.2011.08.124,"",5888483,"Luker T, Bonnert R, Brough S, Cook AR, Dickinson MR, Dougall I, Logan C, Mohammed RT, Paine S, Sanganee HJ, Sargent C, Schmidt JA, Teague S, Thom S. Substituted indole-1-acetic acids as potent and selective CRTh2 antagonists—discovery of AZD1981. Bioorganic & Medicinal Chemistry Letters. 2011 Nov;21(21):6288–92. doi: 10.1016/j.bmcl.2011.08.124."
326041327,0.0006,705370,124963955,11384493,"",11251,22224640,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Inhibition of CRTH2,Cay-10471,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1021/jm2013997,"",22174943,"Pettipher R, Whittaker M. Update on the development of antagonists of chemoattractant receptor-homologous molecule expressed on Th2 cells (CRTH2). From lead optimization to clinical proof-of-concept in asthma and allergic rhinitis. J Med Chem. 2012 Apr 12;55(7):2915–31. doi: 10.1021/jm2013997. PMID: 22224640."
101755684,0.000631,309663,103553313,23661689,"",11251,17845848,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Displacement of [3H]PGD2 from human CRTH2 receptor,2-[3-[2-[Benzyl-(4-fluorophenyl)sulfonylamino]ethyl]indol-1-yl]acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.bmcl.2007.07.080,"",26824220,"Ulven T, Gallen MJ, Nielsen MC, Merten N, Schmidt C, Mohr K, Tränkle C, Kostenis E. Synthesis and in vitro evaluation of a selective antagonist and the corresponding radioligand for the prostaglandin D2 receptor CRTH2. Bioorganic & Medicinal Chemistry Letters. 2007 Nov;17(21):5924–7. doi: 10.1016/j.bmcl.2007.07.080."
326042068,0.00077,705368,103736949,46879343,"",11251,22224640,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Inhibition of CRTH2 in human whole blood,"4-(((2S,4R)-1-benzoyl-2-methyl-1,2,3,4-tetrahydroquinolin-4-yl)(phenyl)amino)-4-oxobutanoic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","",178,Blood,10.1021/jm2013997,"",22174943,"Pettipher R, Whittaker M. Update on the development of antagonists of chemoattractant receptor-homologous molecule expressed on Th2 cells (CRTH2). From lead optimization to clinical proof-of-concept in asthma and allergic rhinitis. J Med Chem. 2012 Apr 12;55(7):2915–31. doi: 10.1021/jm2013997. PMID: 22224640."
101835052,0.0008,254359,103469505,44403763,"",11251,16190744,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Binding affinity towards human CRTH2 receptor expressed in CHO cells,L-888607,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,197,"","","",10.1021/jm050519b,"",11227180,"Armer RE, Ashton MR, Boyd EA, Brennan CJ, Brookfield FA, Gazi L, Gyles SL, Hay PA, Hunter MG, Middlemiss D, Whittaker M, Xue L, Pettipher R. Indole-3-acetic acid antagonists of the prostaglandin D2 receptor CRTH2. J Med Chem. 2005 Oct 06;48(20):6174–7. doi: 10.1021/jm050519b. PMID: 16190744."
204410985,0.0008,586985,124962954,11690704,"",11251,21355602,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of [3H]PGD2 from human CRTh2 receptor expressed in HEK293 cells after 2 hrs by scintillation proximity assay,(S)-2-(4-chloro-2-((3-methyl-4-(phenylsulfonyl)piperazin-1-yl)methyl)phenoxy)acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,45,"","","",10.1021/jm1014549,"",32946444,"Luker T, Bonnert R, Paine SW, Schmidt J, Sargent C, Cook AR, Cook A, Gardiner P, Hill S, Weyman-Jones C, Patel A, Thom S, Thorne P. Zwitterionic CRTh2 antagonists. J Med Chem. 2011 Mar 24;54(6):1779–88. doi: 10.1021/jm1014549. PMID: 21355602."
224527569,0.0008,598939,131283538,54585640,"",11251,21592791,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of [3H]-PGD2 from CRTh2 receptor by scintillation proximity assay,2-(4''-(N-methylmethylsulfonamido)-5-(trifluoromethyl)biphenyl-2-yloxy)acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.bmcl.2011.04.101,"",9320729,"Luker T, Bonnert R, Schmidt J, Sargent C, Paine SW, Thom S, Pairaudeau G, Patel A, Mohammed R, Akam E, Dougall I, Davis AM, Abbott P, Brough S, Millichip I, McInally T. Switching between agonists and antagonists at CRTh2 in a series of highly potent and selective biaryl phenoxyacetic acids. Bioorganic & Medicinal Chemistry Letters. 2011 Jun;21(12):3616–21. doi: 10.1016/j.bmcl.2011.04.101."
326062245,0.0008,716477,163335833,52920263,"",11251,22651823,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Binding affinity to human CRTH2 receptor,"2-(3-((1-(2,4-difluorobenzyl)-6-oxo-1,6-dihydropyridazin-3-yl)methyl)-5-fluoro-2-methyl-1H-indol-1-yl)acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1021/jm300007n,"",11353182,"Kaila N, Huang A, Moretto A, Follows B, Janz K, Lowe M, Thomason J, Mansour TS, Hubeau C, Page K, Morgan P, Fish S, Xu X, Williams C, Saiah E. Diazine indole acetic acids as potent, selective, and orally bioavailable antagonists of chemoattractant receptor homologous molecule expressed on Th2 cells (CRTH2) for the treatment of allergic inflammatory diseases. J Med Chem. 2012 Jun 14;55(11):5088–109. doi: 10.1021/jm300007n. PMID: 22651823."
326062934,0.0008,716703,163339273,57505195,"",11251,22651823,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of [3H]PGD2 from recombinant human CRTH2 receptor expressed in CHO-K1 cells after 30 min by FRET method,"2-[5-Fluoro-2-methyl-3-[[6-oxo-1-[(2,4,5-trifluorophenyl)methyl]pyridazin-3-yl]methyl]indol-1-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,198,"","","",10.1021/jm300007n,"",11353182,"Kaila N, Huang A, Moretto A, Follows B, Janz K, Lowe M, Thomason J, Mansour TS, Hubeau C, Page K, Morgan P, Fish S, Xu X, Williams C, Saiah E. Diazine indole acetic acids as potent, selective, and orally bioavailable antagonists of chemoattractant receptor homologous molecule expressed on Th2 cells (CRTH2) for the treatment of allergic inflammatory diseases. J Med Chem. 2012 Jun 14;55(11):5088–109. doi: 10.1021/jm300007n. PMID: 22651823."
342805182,0.0008,1128041,242623722,52919031,"",11251,24512187,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at human recombinant CRTh2 expressed in CHO-K1 cells by cAMP TR FRET assay,"2-(3-((1-(2,3-Difluorobenzyl)-6-oxo-1,6-dihydropyridin-3-yl)methyl)-5-fluoro-2-methyl-1H-indol-1-yl)acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,198,"","","",10.1021/jm401509e,"",10716412,"Kaila N, Follows B, Leung L, Thomason J, Huang A, Moretto A, Janz K, Lowe M, Mansour TS, Hubeau C, Page K, Morgan P, Fish S, Xu X, Williams C, Saiah E. Discovery of isoquinolinone indole acetic acids as antagonists of chemoattractant receptor homologous molecule expressed on Th2 cells (CRTH2) for the treatment of allergic inflammatory diseases. J Med Chem. 2014 Feb 27;57(4):1299–322. doi: 10.1021/jm401509e. PMID: 24512187."
363544906,0.0008,1385034,404675001,145965291,"",11251,30034600,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at human CRTh2 expressed in HEK cells assessed as inhibition of DK-PGD2-mediated attenuation of forskolin-induced intracellular cAMP accumulation preincubated for 10 mins followed by forskolin stimulation measured after 10 to 60 mins b,"2-[[(2aS,8R,8aR)-3-(3-fluorobenzoyl)-2,2a,8,8a-tetrahydro-1H-cyclobuta[b]quinolin-8-yl]-cyclopropylcarbamoyl]oxyacetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1021/acsmedchemlett.8b00145,PMC6047040,23670111,"Huang X, Brubaker J, Zhou W, Biju PJ, Xiao L, Shao N, Huang Y, Dong L, Liu Z, Bitar R, Buevich A, Jung J, Peterson SL, Butcher JW, Close J, Martinez M, MacCoss RN, Zhang H, Crawford S, McCormick KD, Aslanian R, Nargund R, Correll C, Gervais F, Qiu H, Yang X, Garlisi C, Rindgen D, Maloney KM, Siliphaivanh P, Palani A. Discovery of MK-8318, a Potent and Selective CRTh2 Receptor Antagonist for the Treatment of Asthma. ACS Med. Chem. Lett. 2018 Jun 23;9(7):679–84. doi: 10.1021/acsmedchemlett.8b00145."
363809703,0.0008,1433030,374291313,11683632,"",11251,28523115,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at DP2 receptor in human isolated eosinophils assessed as inhibition of DK-PGD2-induced shape change preincubated for 5 mins followed by DK-PGD2 addition measured after 5 mins by flow cytometry,"[1-(4-Ethanesulfonyl-2-trifluoromethyl-benzyl)-2-methyl-1H-pyrrolo[2,3-b]pyridin-3-yl]-acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1021/acsmedchemlett.7b00157,PMC5430394,6027156,"Sandham DA, Barker L, Brown L, Brown Z, Budd D, Charlton SJ, Chatterjee D, Cox B, Dubois G, Duggan N, Hall E, Hatto J, Maas J, Manini J, Profit R, Riddy D, Ritchie C, Sohal B, Shaw D, Stringer R, Sykes DA, Thomas M, Turner KL, Watson SJ, West R, Willard E, Williams G, Willis J. Discovery of Fevipiprant (NVP-QAW039), a Potent and Selective DP<sub>2</sub> Receptor Antagonist for Treatment of Asthma. ACS Med. Chem. Lett. 2017 Apr 27;8(5):582–6. doi: 10.1021/acsmedchemlett.7b00157."
224527796,0.0009,598939,131279546,53359023,"",11251,21592791,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of [3H]-PGD2 from CRTh2 receptor by scintillation proximity assay,2-(4''-(Ethylsulfonyl)-2''-methyl-5-(trifluoromethyl)biphenyl-2-yloxy)acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.bmcl.2011.04.101,"",9320729,"Luker T, Bonnert R, Schmidt J, Sargent C, Paine SW, Thom S, Pairaudeau G, Patel A, Mohammed R, Akam E, Dougall I, Davis AM, Abbott P, Brough S, Millichip I, McInally T. Switching between agonists and antagonists at CRTh2 in a series of highly potent and selective biaryl phenoxyacetic acids. Bioorganic & Medicinal Chemistry Letters. 2011 Jun;21(12):3616–21. doi: 10.1016/j.bmcl.2011.04.101."
321539499,0.0009,664803,160668272,66854102,"",11251,24900284,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Displacement of [3HPGD2 from human CRTH2 receptor expressed in CHO cell membrane after 90 mins by scintillation proximity assay,N-[3-fluoro-5-(2H-tetrazol-5-yl)phenyl]-N-[(4-methylsulfonylphenyl)methyl]-2-phenylacetamide,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,197,"","","",10.1021/ml200223s,PMC4018148,8713810,"Crosignani S, Jorand-Lebrun C, Campbell G, Prêtre A, Grippi-Vallotton T, Quattropani A, Bouscary-Desforges G, Bombrun A, Missotten M, Humbert Y, Frémaux C, Pâquet M, El Harkani K, Bradshaw CG, Cleva C, Abla N, Daff H, Schott O, Pittet PA, Arrighi JF, Gaudet M, Johnson Z. Discovery of a Novel Series of CRTH2 (DP2) Receptor Antagonists Devoid of Carboxylic Acids. ACS Med Chem Lett. 2011 Dec 08;2(12):938–42. PMID: 24900284; PMCID: PMC4018148."
363545283,0.0009,1385034,404690481,71476538,"",11251,30034600,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at human CRTh2 expressed in HEK cells assessed as inhibition of DK-PGD2-mediated attenuation of forskolin-induced intracellular cAMP accumulation preincubated for 10 mins followed by forskolin stimulation measured after 10 to 60 mins b,"2-[[(2aS,8R,8aR)-3-[4-(trifluoromethoxy)benzoyl]-2,2a,8,8a-tetrahydro-1H-cyclobuta[b]quinolin-8-yl]-cyclopropylcarbamoyl]oxyacetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1021/acsmedchemlett.8b00145,PMC6047040,23670111,"Huang X, Brubaker J, Zhou W, Biju PJ, Xiao L, Shao N, Huang Y, Dong L, Liu Z, Bitar R, Buevich A, Jung J, Peterson SL, Butcher JW, Close J, Martinez M, MacCoss RN, Zhang H, Crawford S, McCormick KD, Aslanian R, Nargund R, Correll C, Gervais F, Qiu H, Yang X, Garlisi C, Rindgen D, Maloney KM, Siliphaivanh P, Palani A. Discovery of MK-8318, a Potent and Selective CRTh2 Receptor Antagonist for the Treatment of Asthma. ACS Med. Chem. Lett. 2018 Jun 23;9(7):679–84. doi: 10.1021/acsmedchemlett.8b00145."
101754776,0.001,309666,103553316,44443308,"",11251,17845848,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Kd,=,ChEMBL,Displacement of [3H]TRQ11238 from human CRTH2 receptor expressed in HEK293 cells,"2-[3-[2-[(3,5-Ditritiophenyl)methyl-(4-fluorophenyl)sulfonylamino]ethyl]indol-1-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,45,"","","",10.1016/j.bmcl.2007.07.080,"",26824220,"Ulven T, Gallen MJ, Nielsen MC, Merten N, Schmidt C, Mohr K, Tränkle C, Kostenis E. Synthesis and in vitro evaluation of a selective antagonist and the corresponding radioligand for the prostaglandin D2 receptor CRTH2. Bioorganic & Medicinal Chemistry Letters. 2007 Nov;17(21):5924–7. doi: 10.1016/j.bmcl.2007.07.080."
